Filename,Depth,Activations-Params,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:3789_output:531_depth:7_arch:pyramid_batch:122.out,8,"[(1894, 7178260), (947, 1794565), (531, 503388), (531, 282492), (531, 282492), (531, 282492), (531, 282492), (531, 282492)]",6027,10888673,122,1675,49.794871794871796,0.4658311688311691,0.3542424242424243,0.09512121212121215,0.10982857142857148
input:3994_output:654_depth:1_arch:gradual_batch:505.out,2,"[(654, 2612730), (654, 428370)]",1308,3041100,505,1533,29.818181818181817,0.2197142857142858,0.15538461538461532,0.02958461538461539,0.1172063492063492
input:204_output:16_depth:3_arch:pyramid_batch:137.out,4,"[(102, 20910), (51, 5253), (25, 1300), (16, 416)]",194,27879,137,1451,24.0,0.2287820512820515,0.0108939393939394,0.0010000000000000007,0.0019852941176470604
input:2106_output:329_depth:3_arch:bottleneck_batch:502.out,5,"[(1053, 2218671), (526, 554404), (329, 173383), (329, 108570), (329, 108570)]",2566,3163598,502,1539,37.0253164556962,0.3261298701298701,0.21400000000000005,0.0419090909090909,0.13470312500000003
input:864_output:101_depth:8_arch:gradual_batch:554.out,9,"[(769, 665185), (674, 518980), (579, 390825), (484, 280720), (389, 188665), (294, 114660), (199, 58705), (104, 20800), (101, 10605)]",3593,2249145,554,1503,36.53947368421053,0.3385714285714285,0.19373846153846155,0.035353846153846145,0.11681818181818188
input:1350_output:297_depth:10_arch:uniform_batch:687.out,11,"[(1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (1350, 1823850), (297, 401247)]",13797,18639747,687,1955,55.59493670886076,0.5340512820512823,0.5088428571428574,0.17728571428571432,0.3568405797101448
input:3758_output:665_depth:2_arch:pyramid_batch:861.out,3,"[(1879, 7063161), (939, 1765320), (665, 625100)]",3483,9453581,861,1665,35.705128205128204,0.29763636363636353,0.27927536231884065,0.06985507246376811,0.22133333333333338
input:393_output:94_depth:8_arch:bottleneck_batch:480.out,10,"[(196, 77224), (98, 19306), (94, 9306), (94, 8930), (94, 8930), (94, 8930), (94, 8930), (94, 8930), (94, 8930), (94, 8930)]",1046,168346,480,1457,24.333333333333332,0.2252564102564103,0.05011940298507463,0.0037761194029850773,0.011161764705882359
input:3763_output:436_depth:4_arch:uniform_batch:683.out,5,"[(3763, 14163932), (3763, 14163932), (3763, 14163932), (3763, 14163932), (436, 1641104)]",15488,58296832,683,2671,69.40506329113924,0.6861818181818179,0.6397058823529413,0.28101492537313444,0.4856176470588235
input:695_output:110_depth:8_arch:bottleneck_batch:298.out,10,"[(347, 241512), (173, 60204), (110, 19140), (110, 12210), (110, 12210), (110, 12210), (110, 12210), (110, 12210), (110, 12210), (110, 12210)]",1400,406326,298,1461,30.871794871794872,0.2962948717948719,0.06979710144927538,0.005869565217391308,0.021362318840579715
input:2395_output:183_depth:10_arch:pyramid_batch:583.out,11,"[(1197, 2868012), (598, 716404), (299, 179101), (183, 54900), (183, 33672), (183, 33672), (183, 33672), (183, 33672), (183, 33672), (183, 33672), (183, 33672)]",3558,4054121,583,1563,36.43589743589744,0.32567948717948714,0.21321212121212121,0.04245454545454545,0.1345303030303031
input:2470_output:142_depth:4_arch:uniform_batch:686.out,5,"[(2470, 6103370), (2470, 6103370), (2470, 6103370), (2470, 6103370), (142, 350882)]",10022,24764362,686,1993,57.06578947368421,0.5186794871794871,0.5114852941176471,0.15604411764705892,0.3852941176470588
input:41_output:4_depth:3_arch:uniform_batch:66.out,4,"[(41, 1722), (41, 1722), (41, 1722), (4, 168)]",127,5334,66,1451,23.28205128205128,0.2301818181818181,0.005000000000000003,0.0010000000000000007,0.0010000000000000007
input:293_output:65_depth:8_arch:uniform_batch:352.out,9,"[(293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (65, 19110)]",2409,708246,352,1465,34.705128205128204,0.33515584415584404,0.12421212121212122,0.011476923076923084,0.04442424242424245
input:616_output:71_depth:8_arch:gradual_batch:355.out,9,"[(548, 338116), (480, 263520), (412, 198172), (344, 142072), (276, 95220), (208, 57616), (140, 29260), (72, 10152), (71, 5183)]",2551,1139311,355,1485,35.782051282051285,0.34185897435897433,0.13740579710144926,0.017014492753623194,0.0638985507246377
input:1648_output:154_depth:3_arch:pyramid_batch:54.out,4,"[(824, 1358776), (412, 339900), (206, 85078), (154, 31878)]",1596,1815632,54,1493,38.0,0.3617820512820513,0.10312857142857143,0.018585714285714275,0.03225714285714283
input:1708_output:293_depth:8_arch:pyramid_batch:373.out,9,"[(854, 1459486), (427, 365085), (293, 125404), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142), (293, 86142)]",3332,2466827,373,1505,36.666666666666664,0.3356153846153844,0.1798153846153846,0.023984615384615368,0.09747058823529416
input:3372_output:491_depth:5_arch:uniform_batch:565.out,6,"[(3372, 11373756), (3372, 11373756), (3372, 11373756), (3372, 11373756), (3372, 11373756), (491, 1656143)]",17351,58524923,565,2651,73.9367088607595,0.7153246753246753,0.6485735294117647,0.31359701492537334,0.47129411764705914
input:239_output:14_depth:10_arch:pyramid_batch:82.out,11,"[(119, 28560), (59, 7080), (29, 1740), (14, 420), (14, 210), (14, 210), (14, 210), (14, 210), (14, 210), (14, 210), (14, 210)]",319,39270,82,1451,33.96153846153846,0.33041025641025623,0.008970588235294123,0.0010000000000000007,0.0010000000000000007
input:3119_output:274_depth:4_arch:gradual_batch:918.out,5,"[(2408, 7512960), (1697, 4088073), (986, 1674228), (275, 271425), (274, 75624)]",5640,13622310,918,1763,38.94871794871795,0.3442857142857142,0.3163823529411764,0.10682352941176469,0.2307246376811594
input:1447_output:15_depth:10_arch:uniform_batch:64.out,11,"[(1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (1447, 2095256), (15, 21720)]",14485,20974280,64,1957,64.37974683544304,0.6393974358974359,0.47935714285714315,0.23447142857142866,0.1258260869565218
input:2875_output:382_depth:6_arch:gradual_batch:503.out,7,"[(2460, 7074960), (2045, 5032745), (1630, 3334980), (1215, 1981665), (800, 972800), (385, 308385), (382, 147452)]",8917,18852987,503,1853,50.64102564102564,0.4777435897435899,0.4522465753424659,0.16778082191780824,0.2829324324324325
input:2389_output:348_depth:3_arch:bottleneck_batch:691.out,5,"[(1194, 2853660), (597, 713415), (348, 208104), (348, 121452), (348, 121452)]",2835,4018083,691,1563,36.1948051948052,0.3101948051948052,0.2347968750000001,0.050281249999999986,0.1680298507462686
input:698_output:10_depth:3_arch:pyramid_batch:375.out,4,"[(349, 243951), (174, 60900), (87, 15225), (10, 880)]",620,320956,375,1459,20.205128205128204,0.18644871794871792,0.044454545454545476,0.004727272727272731,0.018500000000000006
input:1939_output:434_depth:5_arch:gradual_batch:435.out,6,"[(1638, 3177720), (1337, 2191343), (1036, 1386168), (735, 762195), (434, 319424), (434, 188790)]",5614,8025640,435,1649,38.83116883116883,0.3520909090909092,0.2960833333333332,0.07408333333333332,0.17247222222222217
input:2180_output:29_depth:10_arch:uniform_batch:688.out,11,"[(2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (2180, 4754580), (29, 63249)]",21829,47609049,688,2473,68.9620253164557,0.6851298701298699,0.6529859154929578,0.22284285714285718,0.5230422535211269
input:3510_output:654_depth:4_arch:gradual_batch:818.out,5,"[(2796, 9816756), (2082, 5823354), (1368, 2849544), (654, 895326), (654, 428370)]",7554,19813350,818,1885,46.91139240506329,0.4282727272727273,0.38780882352941193,0.12589552238805965,0.29046575342465747
input:321_output:64_depth:10_arch:bottleneck_batch:100.out,12,"[(160, 51520), (80, 12880), (64, 5184), (64, 4160), (64, 4160), (64, 4160), (64, 4160), (64, 4160), (64, 4160), (64, 4160), (64, 4160), (64, 4160)]",880,107024,100,1453,37.80769230769231,0.371294871794872,0.020942028985507226,0.0020000000000000013,0.003000000000000002
input:500_output:50_depth:10_arch:bottleneck_batch:310.out,12,"[(250, 125250), (125, 31375), (62, 7812), (50, 3150), (50, 2550), (50, 2550), (50, 2550), (50, 2550), (50, 2550), (50, 2550), (50, 2550), (50, 2550)]",887,187987,310,1455,28.644736842105264,0.2726233766233766,0.03745454545454544,0.003000000000000002,0.008701492537313437
input:1673_output:270_depth:4_arch:pyramid_batch:720.out,5,"[(836, 1399464), (418, 349866), (270, 113130), (270, 73170), (270, 73170)]",2064,2008800,720,1521,28.153846153846153,0.24093589743589747,0.15519999999999998,0.031061538461538456,0.10458823529411768
input:2672_output:70_depth:9_arch:gradual_batch:913.out,10,"[(2383, 6369759), (2094, 4992096), (1805, 3781475), (1516, 2737896), (1227, 1861359), (938, 1151864), (649, 609411), (360, 234000), (71, 25631), (70, 5040)]",11113,21768531,913,1947,51.6025641025641,0.4897012987012987,0.433927536231884,0.16217391304347822,0.3266714285714286
input:1351_output:144_depth:2_arch:pyramid_batch:159.out,3,"[(675, 912600), (337, 227812), (144, 48672)]",1156,1189084,159,1479,37.743589743589745,0.3468333333333332,0.10468750000000009,0.015796875000000012,0.04768656716417913
input:3580_output:672_depth:3_arch:pyramid_batch:441.out,4,"[(1790, 6409990), (895, 1602945), (672, 602112), (672, 452256)]",4029,9067303,441,1663,37.57692307692308,0.3191794871794871,0.2784929577464789,0.08130985915492957,0.16383098591549292
input:3623_output:865_depth:10_arch:gradual_batch:159.out,11,"[(3348, 12133152), (3073, 10291477), (2798, 8601052), (2523, 7061877), (2248, 5673952), (1973, 4437277), (1698, 3351852), (1423, 2417677), (1148, 1634752), (873, 1003077), (865, 756010)]",21970,57362155,159,2617,79.32911392405063,0.7797948717948722,0.6953098591549298,0.30314084507042244,0.30865714285714285
input:935_output:112_depth:3_arch:pyramid_batch:554.out,4,"[(467, 437112), (233, 109044), (116, 27144), (112, 13104)]",928,586404,554,1477,21.194805194805195,0.17884615384615393,0.06736363636363638,0.00992424242424243,0.035134328358208934
input:1509_output:169_depth:7_arch:uniform_batch:420.out,8,"[(1509, 2278590), (1509, 2278590), (1509, 2278590), (1509, 2278590), (1509, 2278590), (1509, 2278590), (1509, 2278590), (169, 255190)]",10732,16205320,420,1817,55.62820512820513,0.5323636363636365,0.4648028169014084,0.15752112676056337,0.29140000000000005
input:2909_output:396_depth:8_arch:gradual_batch:813.out,9,"[(2595, 7551450), (2281, 5921476), (1967, 4488694), (1653, 3253104), (1339, 2214706), (1025, 1373500), (711, 729486), (397, 282664), (396, 157608)]",12364,25972688,813,2009,54.70886075949367,0.5218461538461535,0.48289999999999994,0.1509142857142857,0.3526231884057971
input:1601_output:159_depth:4_arch:gradual_batch:596.out,5,"[(1241, 1988082), (881, 1094202), (521, 459522), (161, 84042), (159, 25758)]",2963,3651606,596,1535,35.58441558441559,0.3249487179487179,0.24401449275362327,0.06152173913043479,0.16192957746478884
input:3381_output:203_depth:2_arch:bottleneck_batch:1003.out,4,"[(1690, 5715580), (845, 1428895), (422, 357012), (203, 85869)]",3160,7587356,1003,1639,34.45569620253165,0.3057012987012987,0.27195454545454534,0.07292424242424245,0.20030303030303037
input:3746_output:283_depth:3_arch:uniform_batch:811.out,4,"[(3746, 14036262), (3746, 14036262), (3746, 14036262), (283, 1060401)]",11521,43169187,811,2345,64.12658227848101,0.608727272727273,0.5835846153846154,0.1888615384615385,0.4397761194029851
input:2632_output:567_depth:4_arch:pyramid_batch:624.out,5,"[(1316, 3465028), (658, 866586), (567, 373653), (567, 322056), (567, 322056)]",3675,5349379,624,1587,36.37662337662338,0.31667948717948724,0.2557500000000001,0.06041176470588237,0.17918181818181825
input:2126_output:330_depth:4_arch:bottleneck_batch:325.out,6,"[(1063, 2261001), (531, 564984), (330, 175560), (330, 109230), (330, 109230), (330, 109230)]",2914,3329235,325,1523,37.11392405063291,0.33851948051948066,0.20088405797101447,0.03785507246376811,0.11573239436619719
input:1240_output:18_depth:6_arch:uniform_batch:488.out,7,"[(1240, 1538840), (1240, 1538840), (1240, 1538840), (1240, 1538840), (1240, 1538840), (1240, 1538840), (18, 22338)]",7458,9255378,488,1679,43.53846153846154,0.4059350649350649,0.36444285714285707,0.10568571428571427,0.2237857142857142
input:3792_output:498_depth:7_arch:gradual_batch:921.out,8,"[(3322, 12600346), (2852, 9477196), (2382, 6795846), (1912, 4556296), (1442, 2758546), (972, 1402596), (502, 488446), (498, 250494)]",13882,38329766,921,2279,60.0126582278481,0.5744545454545453,0.5527857142857142,0.20909999999999998,0.40829999999999983
input:2873_output:516_depth:2_arch:bottleneck_batch:390.out,4,"[(1436, 4127064), (718, 1031766), (516, 371004), (516, 266772)]",3186,5796606,390,1583,36.85897435897436,0.3197820512820512,0.25456060606060604,0.053560606060606086,0.16140298507462683
input:3141_output:422_depth:3_arch:bottleneck_batch:171.out,5,"[(1570, 4932940), (785, 1233235), (422, 331692), (422, 178506), (422, 178506)]",3621,6854879,171,1601,39.53164556962025,0.34409090909090895,0.26865671641791056,0.05382089552238809,0.1062089552238806
input:2876_output:113_depth:8_arch:bottleneck_batch:896.out,10,"[(1438, 4137126), (719, 1034641), (359, 258480), (179, 64440), (113, 20340), (113, 12882), (113, 12882), (113, 12882), (113, 12882), (113, 12882)]",3373,5579437,896,1581,34.860759493670884,0.30320512820512835,0.24295522388059695,0.05786567164179107,0.17583333333333334
input:1923_output:110_depth:6_arch:pyramid_batch:648.out,7,"[(961, 1848964), (480, 461760), (240, 115440), (120, 28920), (110, 13310), (110, 12210), (110, 12210)]",2131,2492814,648,1517,33.64102564102564,0.2935128205128207,0.17526865671641784,0.03364179104477611,0.11609090909090909
input:1789_output:434_depth:7_arch:uniform_batch:410.out,8,"[(1789, 3202310), (1789, 3202310), (1789, 3202310), (1789, 3202310), (1789, 3202310), (1789, 3202310), (1789, 3202310), (434, 776860)]",12957,23193030,410,1985,60.922077922077925,0.5833636363636365,0.5283382352941175,0.19270588235294123,0.33386764705882355
input:1554_output:215_depth:2_arch:bottleneck_batch:36.out,4,"[(777, 1208235), (388, 301864), (215, 83635), (215, 46440)]",1595,1640174,36,1493,38.47435897435897,0.3677307692307693,0.09634328358208961,0.016955223880597014,0.028279411764705883
input:1122_output:22_depth:6_arch:gradual_batch:261.out,7,"[(939, 1054497), (756, 710640), (573, 433761), (390, 223860), (207, 80937), (24, 4992), (22, 550)]",2911,2509237,261,1523,37.935064935064936,0.35284415584415574,0.17637878787878777,0.033636363636363645,0.09116666666666662
input:1922_output:364_depth:3_arch:pyramid_batch:77.out,4,"[(961, 1848003), (480, 461760), (364, 175084), (364, 132860)]",2169,2617707,77,1517,38.35897435897436,0.3598205128205128,0.14836619718309854,0.028816901408450682,0.05254929577464787
input:2280_output:362_depth:5_arch:pyramid_batch:488.out,6,"[(1140, 2600340), (570, 650370), (362, 206702), (362, 131406), (362, 131406), (362, 131406)]",3158,3851630,488,1545,36.89873417721519,0.3253589743589744,0.22095652173913038,0.041391304347826105,0.14726865671641784
input:1240_output:238_depth:8_arch:bottleneck_batch:447.out,10,"[(620, 769420), (310, 192510), (238, 74018), (238, 56882), (238, 56882), (238, 56882), (238, 56882), (238, 56882), (238, 56882), (238, 56882)]",2834,1434122,447,1485,37.08974358974359,0.3431428571428571,0.15059090909090905,0.021333333333333343,0.07015384615384618
input:3950_output:375_depth:5_arch:gradual_batch:689.out,6,"[(3235, 12781485), (2520, 8154720), (1805, 4550405), (1090, 1968540), (375, 409125), (375, 141000)]",9400,28005275,689,2033,54.9873417721519,0.5185584415584416,0.4862898550724638,0.15359420289855075,0.3532205882352941
input:3292_output:125_depth:7_arch:gradual_batch:333.out,8,"[(2840, 9352120), (2388, 6784308), (1936, 4625104), (1484, 2874508), (1032, 1532520), (580, 599140), (128, 74368), (125, 16125)]",10513,25858193,333,1985,62.57142857142857,0.5904415584415585,0.5379558823529413,0.20397058823529418,0.3075757575757576
input:3049_output:172_depth:2_arch:uniform_batch:314.out,3,"[(3049, 9299450), (3049, 9299450), (172, 524600)]",6270,19123500,314,1833,53.666666666666664,0.501948717948718,0.48487323943661953,0.188774647887324,0.25629577464788733
input:3759_output:578_depth:1_arch:gradual_batch:742.out,2,"[(578, 2173280), (578, 334662)]",1156,2507942,742,1527,26.833333333333332,0.19164935064935062,0.1362985074626865,0.03143283582089552,0.09821538461538468
input:1673_output:364_depth:4_arch:uniform_batch:513.out,5,"[(1673, 2800602), (1673, 2800602), (1673, 2800602), (1673, 2800602), (364, 609336)]",7056,11811744,513,1711,45.256410256410255,0.4204358974358973,0.3980303030303032,0.12427272727272722,0.26573913043478253
input:3383_output:484_depth:10_arch:gradual_batch:59.out,11,"[(3094, 10470096), (2805, 8681475), (2516, 7059896), (2227, 5605359), (1938, 4317864), (1649, 3197411), (1360, 2244000), (1071, 1457631), (782, 838304), (493, 386019), (484, 239096)]",18419,44497151,59,2341,78.97435897435898,0.7814675324675325,0.6622222222222217,0.32743055555555534,0.17987323943661968
input:3792_output:674_depth:10_arch:bottleneck_batch:521.out,12,"[(1896, 7191528), (948, 1798356), (674, 639626), (674, 454950), (674, 454950), (674, 454950), (674, 454950), (674, 454950), (674, 454950), (674, 454950), (674, 454950), (674, 454950)]",9584,13724060,521,1751,44.392405063291136,0.3994935064935064,0.3440833333333334,0.10994366197183103,0.21057575757575753
input:3369_output:291_depth:7_arch:pyramid_batch:644.out,8,"[(1684, 5675080), (842, 1418770), (421, 354903), (291, 122802), (291, 84972), (291, 84972), (291, 84972), (291, 84972)]",4402,7911443,644,1633,37.06410256410256,0.3214675324675325,0.26584057971014496,0.05539130434782609,0.17641176470588227
input:3601_output:639_depth:7_arch:pyramid_batch:448.out,8,"[(1800, 6483600), (900, 1620900), (639, 575739), (639, 408960), (639, 408960), (639, 408960), (639, 408960), (639, 408960)]",6534,10725039,448,1683,40.83116883116883,0.3599740259740259,0.31194117647058833,0.08313235294117645,0.17175714285714294
input:3870_output:159_depth:9_arch:bottleneck_batch:636.out,11,"[(1935, 7490385), (967, 1872112), (483, 467544), (241, 116644), (159, 38478), (159, 25440), (159, 25440), (159, 25440), (159, 25440), (159, 25440), (159, 25440)]",4739,10137803,636,1669,36.51898734177215,0.31624675324675317,0.2712388059701493,0.08659701492537315,0.17421428571428568
input:1671_output:44_depth:7_arch:bottleneck_batch:694.out,9,"[(835, 1396120), (417, 348612), (208, 86944), (104, 21736), (52, 5460), (44, 2332), (44, 1980), (44, 1980), (44, 1980)]",1792,1867144,694,1517,29.666666666666668,0.2543589743589744,0.14011940298507464,0.027134328358208948,0.09478787878787884
input:31_output:5_depth:4_arch:pyramid_batch:765.out,5,"[(15, 480), (7, 112), (5, 40), (5, 30), (5, 30)]",37,692,765,1451,13.205128205128204,0.12799999999999997,0.002769230769230771,0,0.0010000000000000007
input:3761_output:398_depth:5_arch:bottleneck_batch:287.out,7,"[(1880, 7072560), (940, 1768140), (470, 442270), (398, 187458), (398, 158802), (398, 158802), (398, 158802)]",4882,9946834,287,1665,43.833333333333336,0.3879999999999999,0.30633783783783763,0.07985135135135137,0.1477101449275362
input:2236_output:474_depth:1_arch:bottleneck_batch:139.out,3,"[(1118, 2500966), (559, 625521), (474, 265440)]",2151,3391927,139,1533,38.11538461538461,0.34705128205128205,0.18456521739130427,0.03801449275362317,0.08594285714285718
input:1206_output:75_depth:3_arch:uniform_batch:89.out,4,"[(1206, 1455642), (1206, 1455642), (1206, 1455642), (75, 90525)]",3693,4457451,89,1555,38.84415584415584,0.3670259740259741,0.1837499999999999,0.039000000000000014,0.07323188405797099
input:1063_output:48_depth:9_arch:gradual_batch:786.out,10,"[(951, 1011864), (839, 798728), (727, 610680), (615, 447720), (503, 309848), (391, 197064), (279, 109368), (167, 46760), (55, 9240), (48, 2688)]",4575,3543960,786,1541,34.743589743589745,0.32657692307692304,0.22929850746268665,0.04595522388059703,0.15526470588235292
input:486_output:74_depth:1_arch:pyramid_batch:416.out,2,"[(243, 118341), (74, 18056)]",317,136397,416,1455,15.285714285714286,0.13558441558441556,0.029015151515151494,0.0036818181818181845,0.009378787878787884
input:3275_output:674_depth:2_arch:bottleneck_batch:996.out,4,"[(1637, 5362812), (818, 1339884), (674, 552006), (674, 454950)]",3803,7709652,996,1659,35.02564102564103,0.3040000000000001,0.27240579710144924,0.05947826086956523,0.21341176470588233
input:53_output:5_depth:10_arch:gradual_batch:884.out,11,"[(49, 2646), (45, 2250), (41, 1886), (37, 1554), (33, 1254), (29, 986), (25, 750), (21, 546), (17, 374), (13, 234), (5, 70)]",315,12550,884,1453,15.506493506493506,0.14396202531645566,0.015314285714285725,0.0010000000000000007,0.0024057971014492772
input:310_output:8_depth:6_arch:bottleneck_batch:267.out,8,"[(155, 48205), (77, 12012), (38, 2964), (19, 741), (9, 180), (8, 80), (8, 72), (8, 72)]",322,64326,267,1453,26.82051282051282,0.25385714285714284,0.019537313432835834,0.001985074626865673,0.003955223880597018
input:2991_output:555_depth:1_arch:bottleneck_batch:608.out,3,"[(1495, 4473040), (747, 1117512), (555, 415140)]",2797,6005692,608,1601,36.01282051282051,0.31279487179487203,0.25958208955223877,0.0617910447761194,0.1818333333333333
input:1968_output:15_depth:5_arch:uniform_batch:443.out,6,"[(1968, 3874992), (1968, 3874992), (1968, 3874992), (1968, 3874992), (1968, 3874992), (15, 29535)]",9855,19404495,443,1883,55.75949367088607,0.5400649350649352,0.48320547945205483,0.19024999999999997,0.31258333333333327
input:3086_output:419_depth:8_arch:pyramid_batch:305.out,9,"[(1543, 4763241), (771, 1190424), (419, 323468), (419, 175980), (419, 175980), (419, 175980), (419, 175980), (419, 175980), (419, 175980)]",5247,7333013,305,1621,39.52564102564103,0.34834615384615375,0.2565571428571429,0.05631428571428568,0.12553623188405805
input:2275_output:403_depth:7_arch:uniform_batch:586.out,8,"[(2275, 5177900), (2275, 5177900), (2275, 5177900), (2275, 5177900), (2275, 5177900), (2275, 5177900), (2275, 5177900), (403, 917228)]",16328,37162528,586,2195,64.64556962025317,0.6408181818181817,0.5887424242424238,0.1942575757575758,0.4447500000000001
input:895_output:49_depth:7_arch:gradual_batch:709.out,8,"[(775, 694400), (655, 508280), (535, 350960), (415, 222440), (295, 122720), (175, 51800), (55, 9680), (49, 2744)]",2954,1963024,709,1501,32.58974358974359,0.29808974358974355,0.18055555555555547,0.03277777777777778,0.11904687500000001
input:3270_output:565_depth:6_arch:bottleneck_batch:707.out,8,"[(1635, 5348085), (817, 1336612), (565, 462170), (565, 319790), (565, 319790), (565, 319790), (565, 319790), (565, 319790)]",5842,8745817,707,1661,36.06578947368421,0.31046153846153846,0.2750434782608696,0.0736231884057971,0.18619178082191773
input:961_output:60_depth:7_arch:uniform_batch:347.out,8,"[(961, 924482), (961, 924482), (961, 924482), (961, 924482), (961, 924482), (961, 924482), (961, 924482), (60, 57720)]",6787,6529094,347,1593,40.15384615384615,0.3824871794871794,0.29754166666666665,0.07554166666666667,0.16302898550724637
input:3101_output:123_depth:6_arch:uniform_batch:141.out,7,"[(3101, 9619302), (3101, 9619302), (3101, 9619302), (3101, 9619302), (3101, 9619302), (3101, 9619302), (123, 381546)]",18729,58097358,141,2613,81.8076923076923,0.8084415584415591,0.7142666666666664,0.3357837837837838,0.31272972972972984
input:3303_output:458_depth:4_arch:bottleneck_batch:878.out,6,"[(1651, 5454904), (825, 1362900), (458, 378308), (458, 210222), (458, 210222), (458, 210222)]",4308,7826778,878,1649,35.41558441558441,0.3026153846153846,0.26171830985915506,0.060253521126760544,0.1925285714285715
input:3385_output:711_depth:2_arch:bottleneck_batch:491.out,4,"[(1692, 5729112), (846, 1432278), (711, 602217), (711, 506232)]",3960,8269839,491,1643,37.41025641025641,0.32228205128205123,0.2833055555555556,0.06586111111111109,0.18433802816901404
input:1021_output:165_depth:7_arch:uniform_batch:271.out,8,"[(1021, 1043462), (1021, 1043462), (1021, 1043462), (1021, 1043462), (1021, 1043462), (1021, 1043462), (1021, 1043462), (165, 168630)]",7312,7472864,271,1615,42.72727272727273,0.40843589743589753,0.3338142857142857,0.07887142857142865,0.1586056338028169
input:1901_output:51_depth:6_arch:uniform_batch:542.out,7,"[(1901, 3615702), (1901, 3615702), (1901, 3615702), (1901, 3615702), (1901, 3615702), (1901, 3615702), (51, 97002)]",11457,21791214,542,1899,57.217948717948715,0.5430256410256409,0.4911388888888889,0.18520833333333342,0.33541176470588246
input:3306_output:813_depth:3_arch:gradual_batch:440.out,4,"[(2475, 8184825), (1644, 4070544), (813, 1337385), (813, 661782)]",5745,14254536,440,1755,45.5974025974026,0.4060897435897434,0.37079166666666674,0.11087500000000004,0.2191408450704226
input:343_output:67_depth:1_arch:bottleneck_batch:232.out,3,"[(171, 58824), (85, 14620), (67, 5762)]",323,79206,232,1453,23.506493506493506,0.22,0.021492753623188414,0.0018985507246376825,0.004852941176470591
input:3913_output:532_depth:2_arch:gradual_batch:872.out,3,"[(2223, 8700822), (533, 1185392), (532, 284088)]",3288,10170302,872,1695,35.24050632911393,0.2977142857142857,0.26906153846153846,0.08220000000000001,0.2041428571428571
input:2856_output:621_depth:5_arch:gradual_batch:467.out,6,"[(2409, 6882513), (1962, 4728420), (1515, 2973945), (1068, 1619088), (621, 663849), (621, 386262)]",8196,17254077,467,1835,49.32911392405063,0.4732597402597402,0.4385479452054797,0.16527397260273968,0.27499999999999997
input:667_output:39_depth:1_arch:uniform_batch:339.out,2,"[(667, 445556), (39, 26052)]",706,471608,339,1475,20.397435897435898,0.18205128205128215,0.05352238805970154,0.008835820895522392,0.026161764705882336
input:1222_output:106_depth:6_arch:pyramid_batch:493.out,7,"[(611, 747253), (305, 186660), (152, 46512), (106, 16218), (106, 11342), (106, 11342), (106, 11342)]",1492,1030669,493,1477,28.285714285714285,0.25191025641025644,0.10721538461538464,0.01710769230769231,0.05582812500000003
input:3035_output:731_depth:4_arch:uniform_batch:626.out,5,"[(3035, 9214260), (3035, 9214260), (3035, 9214260), (3035, 9214260), (731, 2219316)]",12871,39076356,626,2275,65.59493670886076,0.6364805194805195,0.5761805555555555,0.2351388888888889,0.4112647058823531
input:2101_output:161_depth:6_arch:bottleneck_batch:117.out,8,"[(1050, 2207100), (525, 551775), (262, 137812), (161, 42343), (161, 26082), (161, 26082), (161, 26082), (161, 26082)]",2642,3043358,117,1519,38.34615384615385,0.36062820512820515,0.1365588235294117,0.02614705882352943,0.05110447761194035
input:3096_output:147_depth:4_arch:bottleneck_batch:922.out,6,"[(1548, 4794156), (774, 1198926), (387, 299925), (193, 74884), (147, 28518), (147, 21756)]",3196,6418165,922,1607,35.12820512820513,0.3018831168831169,0.2565285714285713,0.051257142857142876,0.19936923076923085
input:3068_output:437_depth:10_arch:pyramid_batch:506.out,11,"[(1534, 4707846), (767, 1177345), (437, 335616), (437, 191406), (437, 191406), (437, 191406), (437, 191406), (437, 191406), (437, 191406), (437, 191406), (437, 191406)]",6234,7752055,506,1621,37.55128205128205,0.3234743589743593,0.2592463768115941,0.05756521739130438,0.14422388059701494
input:1627_output:343_depth:9_arch:pyramid_batch:155.out,10,"[(813, 1323564), (406, 330484), (343, 139601), (343, 117992), (343, 117992), (343, 117992), (343, 117992), (343, 117992), (343, 117992), (343, 117992)]",3963,2619593,155,1513,37.848101265822784,0.3620256410256411,0.14841176470588224,0.023147058823529392,0.05211428571428574
input:1693_output:218_depth:4_arch:uniform_batch:358.out,5,"[(1693, 2867942), (1693, 2867942), (1693, 2867942), (1693, 2867942), (218, 369292)]",6990,11841060,358,1713,45.98717948717949,0.4344358974358974,0.4120422535211267,0.11539436619718305,0.2405492957746479
