Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A,Conv2d Count,BatchNorm2d Count,Dropout Count,AdaptiveAvgPool2d Count,Linear Count,Status,Input Size (MB),Forward/Backward Pass Size (MB),Params Size (MB),Estimated Total Size (MB)
input_channels:3_num_classes:453_depth:22_arch:uniform_base_filters:98_batch:62_input_size:174_act:gelu_dropout:0.3442169060458645_dropout:True_batchnorm:False.out,22,"[('conv2d', 98, 174, 174, 62, 2744), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('conv2d', 98, 174, 174, 62, 86534), ('GELU', 98, 174, 174, 62, 0), ('dropout', 98, 174, 174, 62, 0), ('adaptive_avg_pool2d', 0, 0, 98, 62, 0), ('linear', 0, 0, 453, 62, 44847), ('softmax', 0, 0, 453, 62, 0)]",GELU,195826172,1864805,62,39517,-1,-1,-1,-1,-1,22,0,22,1,1,SUCCESSFUL,21.7,123506.48,7.11,123535.29
input_channels:1_num_classes:167_depth:11_arch:pyramid_base_filters:70_batch:46_input_size:118_act:selu_dropout:0.19151156817540396_dropout:True_batchnorm:True.out,11,"[('conv2d', 70, 118, 118, 46, 700), ('batchnorm2d', 70, 118, 118, 46, 140), ('SELU', 70, 118, 118, 46, 0), ('dropout', 70, 118, 118, 46, 0), ('conv2d', 95, 118, 118, 46, 59945), ('batchnorm2d', 95, 118, 118, 46, 190), ('SELU', 95, 118, 118, 46, 0), ('dropout', 95, 118, 118, 46, 0), ('conv2d', 129, 118, 118, 46, 110424), ('batchnorm2d', 129, 118, 118, 46, 258), ('SELU', 129, 118, 118, 46, 0), ('dropout', 129, 118, 118, 46, 0), ('conv2d', 175, 118, 118, 46, 203350), ('batchnorm2d', 175, 118, 118, 46, 350), ('SELU', 175, 118, 118, 46, 0), ('dropout', 175, 118, 118, 46, 0), ('conv2d', 238, 118, 118, 46, 375088), ('batchnorm2d', 238, 118, 118, 46, 476), ('SELU', 238, 118, 118, 46, 0), ('dropout', 238, 118, 118, 46, 0), ('conv2d', 324, 118, 118, 46, 694332), ('batchnorm2d', 324, 118, 118, 46, 648), ('SELU', 324, 118, 118, 46, 0), ('dropout', 324, 118, 118, 46, 0), ('conv2d', 441, 118, 118, 46, 1286397), ('batchnorm2d', 441, 118, 118, 46, 882), ('SELU', 441, 118, 118, 46, 0), ('dropout', 441, 118, 118, 46, 0), ('conv2d', 600, 118, 118, 46, 2382000), ('batchnorm2d', 600, 118, 118, 46, 1200), ('SELU', 600, 118, 118, 46, 0), ('dropout', 600, 118, 118, 46, 0), ('conv2d', 815, 118, 118, 46, 4401815), ('batchnorm2d', 815, 118, 118, 46, 1630), ('SELU', 815, 118, 118, 46, 0), ('dropout', 815, 118, 118, 46, 0), ('conv2d', 1108, 118, 118, 46, 8128288), ('batchnorm2d', 1108, 118, 118, 46, 2216), ('SELU', 1108, 118, 118, 46, 0), ('dropout', 1108, 118, 118, 46, 0), ('conv2d', 1506, 118, 118, 46, 15019338), ('batchnorm2d', 1506, 118, 118, 46, 3012), ('SELU', 1506, 118, 118, 46, 0), ('dropout', 1506, 118, 118, 46, 0), ('adaptive_avg_pool2d', 0, 0, 1506, 46, 0), ('linear', 0, 0, 167, 46, 251669), ('softmax', 0, 0, 167, 46, 0)]",SELU,306385536,32924348,46,36831,-1,-1,-1,-1,-1,11,11,11,1,1,OOM_CRASH,2.3000000000000003,134408.32,125.6,134536.22000000003
input_channels:3_num_classes:99_depth:14_arch:uniform_base_filters:121_batch:34_input_size:90_act:elu_dropout:0.37457174282124006_dropout:False_batchnorm:False.out,14,"[('conv2d', 121, 90, 90, 34, 3388), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('conv2d', 121, 90, 90, 34, 131890), ('ELU', 121, 90, 90, 34, 0), ('adaptive_avg_pool2d', 0, 0, 121, 34, 0), ('linear', 0, 0, 99, 34, 12078), ('softmax', 0, 0, 99, 34, 0)]",ELU,27443119,1730036,34,6293,90.22222222222223,0.9138750000000001,0.8418596491228071,0.4470701754385964,0.02307272727272728,14,0,0,1,1,SUCCESSFUL,3.06,10678.04,6.6,10687.699999999999
input_channels:3_num_classes:95_depth:16_arch:uniform_base_filters:73_batch:10_input_size:160_act:elu_dropout:0.25411316426075414_dropout:True_batchnorm:True.out,16,"[('conv2d', 73, 160, 160, 10, 2044), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('conv2d', 73, 160, 160, 10, 48034), ('batchnorm2d', 73, 160, 160, 10, 146), ('ELU', 73, 160, 160, 10, 0), ('dropout', 73, 160, 160, 10, 0), ('adaptive_avg_pool2d', 0, 0, 73, 10, 0), ('linear', 0, 0, 95, 10, 7030), ('softmax', 0, 0, 95, 10, 0)]",ELU,119603463,731920,10,6475,93.703125,0.9320317460317455,0.8842452830188681,0.39118867924528283,0.03353846153846153,16,16,16,1,1,SUCCESSFUL,2.9,11406.300000000001,2.79,11411.990000000002
input_channels:1_num_classes:149_depth:12_arch:gradual_base_filters:64_batch:18_input_size:44_act:relu_dropout:0.4310027159231188_dropout:False_batchnorm:True.out,12,"[('conv2d', 64, 44, 44, 18, 640), ('batchnorm2d', 64, 44, 44, 18, 128), ('ReLU', 64, 44, 44, 18, 0), ('conv2d', 73, 44, 44, 18, 42121), ('batchnorm2d', 73, 44, 44, 18, 146), ('ReLU', 73, 44, 44, 18, 0), ('conv2d', 85, 44, 44, 18, 55930), ('batchnorm2d', 85, 44, 44, 18, 170), ('ReLU', 85, 44, 44, 18, 0), ('conv2d', 98, 44, 44, 18, 75068), ('batchnorm2d', 98, 44, 44, 18, 196), ('ReLU', 98, 44, 44, 18, 0), ('conv2d', 114, 44, 44, 18, 100662), ('batchnorm2d', 114, 44, 44, 18, 228), ('ReLU', 114, 44, 44, 18, 0), ('conv2d', 131, 44, 44, 18, 134537), ('batchnorm2d', 131, 44, 44, 18, 262), ('ReLU', 131, 44, 44, 18, 0), ('conv2d', 152, 44, 44, 18, 179360), ('batchnorm2d', 152, 44, 44, 18, 304), ('ReLU', 152, 44, 44, 18, 0), ('conv2d', 175, 44, 44, 18, 239575), ('batchnorm2d', 175, 44, 44, 18, 350), ('ReLU', 175, 44, 44, 18, 0), ('conv2d', 203, 44, 44, 18, 319928), ('batchnorm2d', 203, 44, 44, 18, 406), ('ReLU', 203, 44, 44, 18, 0), ('conv2d', 234, 44, 44, 18, 427752), ('batchnorm2d', 234, 44, 44, 18, 468), ('ReLU', 234, 44, 44, 18, 0), ('conv2d', 271, 44, 44, 18, 570997), ('batchnorm2d', 271, 44, 44, 18, 542), ('ReLU', 271, 44, 44, 18, 0), ('conv2d', 313, 44, 44, 18, 763720), ('batchnorm2d', 313, 44, 44, 18, 626), ('ReLU', 313, 44, 44, 18, 0), ('adaptive_avg_pool2d', 0, 0, 313, 18, 0), ('linear', 0, 0, 149, 18, 46786), ('softmax', 0, 0, 149, 18, 0)]",ReLU,11111315,2960902,18,2779,88.328125,0.864873015873015,0.7581090909090907,0.2952909090909092,0.015017857142857154,12,12,0,1,1,SUCCESSFUL,0.18,2034.54,11.29,2046.01
input_channels:3_num_classes:255_depth:24_arch:pyramid_base_filters:126_batch:2_input_size:50_act:mish_dropout:0.4268541547234518_dropout:True_batchnorm:True.out,24,"[('conv2d', 126, 50, 50, 2, 3528), ('batchnorm2d', 126, 50, 50, 2, 252), ('Mish', 126, 50, 50, 2, 0), ('dropout', 126, 50, 50, 2, 0), ('conv2d', 141, 50, 50, 2, 160035), ('batchnorm2d', 141, 50, 50, 2, 282), ('Mish', 141, 50, 50, 2, 0), ('dropout', 141, 50, 50, 2, 0), ('conv2d', 158, 50, 50, 2, 200660), ('batchnorm2d', 158, 50, 50, 2, 316), ('Mish', 158, 50, 50, 2, 0), ('dropout', 158, 50, 50, 2, 0), ('conv2d', 178, 50, 50, 2, 253294), ('batchnorm2d', 178, 50, 50, 2, 356), ('Mish', 178, 50, 50, 2, 0), ('dropout', 178, 50, 50, 2, 0), ('conv2d', 200, 50, 50, 2, 320600), ('batchnorm2d', 200, 50, 50, 2, 400), ('Mish', 200, 50, 50, 2, 0), ('dropout', 200, 50, 50, 2, 0), ('conv2d', 225, 50, 50, 2, 405225), ('batchnorm2d', 225, 50, 50, 2, 450), ('Mish', 225, 50, 50, 2, 0), ('dropout', 225, 50, 50, 2, 0), ('conv2d', 252, 50, 50, 2, 510552), ('batchnorm2d', 252, 50, 50, 2, 504), ('Mish', 252, 50, 50, 2, 0), ('dropout', 252, 50, 50, 2, 0), ('conv2d', 284, 50, 50, 2, 644396), ('batchnorm2d', 284, 50, 50, 2, 568), ('Mish', 284, 50, 50, 2, 0), ('dropout', 284, 50, 50, 2, 0), ('conv2d', 319, 50, 50, 2, 815683), ('batchnorm2d', 319, 50, 50, 2, 638), ('Mish', 319, 50, 50, 2, 0), ('dropout', 319, 50, 50, 2, 0), ('conv2d', 358, 50, 50, 2, 1028176), ('batchnorm2d', 358, 50, 50, 2, 716), ('Mish', 358, 50, 50, 2, 0), ('dropout', 358, 50, 50, 2, 0), ('conv2d', 402, 50, 50, 2, 1295646), ('batchnorm2d', 402, 50, 50, 2, 804), ('Mish', 402, 50, 50, 2, 0), ('dropout', 402, 50, 50, 2, 0), ('conv2d', 452, 50, 50, 2, 1635788), ('batchnorm2d', 452, 50, 50, 2, 904), ('Mish', 452, 50, 50, 2, 0), ('dropout', 452, 50, 50, 2, 0), ('conv2d', 507, 50, 50, 2, 2062983), ('batchnorm2d', 507, 50, 50, 2, 1014), ('Mish', 507, 50, 50, 2, 0), ('dropout', 507, 50, 50, 2, 0), ('conv2d', 570, 50, 50, 2, 2601480), ('batchnorm2d', 570, 50, 50, 2, 1140), ('Mish', 570, 50, 50, 2, 0), ('dropout', 570, 50, 50, 2, 0), ('conv2d', 640, 50, 50, 2, 3283840), ('batchnorm2d', 640, 50, 50, 2, 1280), ('Mish', 640, 50, 50, 2, 0), ('dropout', 640, 50, 50, 2, 0), ('conv2d', 719, 50, 50, 2, 4142159), ('batchnorm2d', 719, 50, 50, 2, 1438), ('Mish', 719, 50, 50, 2, 0), ('dropout', 719, 50, 50, 2, 0), ('conv2d', 808, 50, 50, 2, 5229376), ('batchnorm2d', 808, 50, 50, 2, 1616), ('Mish', 808, 50, 50, 2, 0), ('dropout', 808, 50, 50, 2, 0), ('conv2d', 908, 50, 50, 2, 6603884), ('batchnorm2d', 908, 50, 50, 2, 1816), ('Mish', 908, 50, 50, 2, 0), ('dropout', 908, 50, 50, 2, 0), ('conv2d', 1019, 50, 50, 2, 8328287), ('batchnorm2d', 1019, 50, 50, 2, 2038), ('Mish', 1019, 50, 50, 2, 0), ('dropout', 1019, 50, 50, 2, 0), ('conv2d', 1145, 50, 50, 2, 10501940), ('batchnorm2d', 1145, 50, 50, 2, 2290), ('Mish', 1145, 50, 50, 2, 0), ('dropout', 1145, 50, 50, 2, 0), ('conv2d', 1286, 50, 50, 2, 13253516), ('batchnorm2d', 1286, 50, 50, 2, 2572), ('Mish', 1286, 50, 50, 2, 0), ('dropout', 1286, 50, 50, 2, 0), ('conv2d', 1445, 50, 50, 2, 16725875), ('batchnorm2d', 1445, 50, 50, 2, 2890), ('Mish', 1445, 50, 50, 2, 0), ('dropout', 1445, 50, 50, 2, 0), ('conv2d', 1623, 50, 50, 2, 21108738), ('batchnorm2d', 1623, 50, 50, 2, 3246), ('Mish', 1623, 50, 50, 2, 0), ('dropout', 1623, 50, 50, 2, 0), ('conv2d', 1823, 50, 50, 2, 26630384), ('batchnorm2d', 1823, 50, 50, 2, 3646), ('Mish', 1823, 50, 50, 2, 0), ('dropout', 1823, 50, 50, 2, 0), ('adaptive_avg_pool2d', 0, 0, 1823, 2, 0), ('linear', 0, 0, 255, 2, 465120), ('softmax', 0, 0, 255, 2, 0)]",Mish,155882333,128242341,2,5075,92.703125,0.9159531249999999,0.8810000000000002,0.28028813559322036,0.020701754385964912,24,24,24,1,1,SUCCESSFUL,0.06,2973.22,489.21,3462.49
input_channels:1_num_classes:981_depth:29_arch:hourglass_base_filters:110_batch:10_input_size:102_act:softplus_dropout:0.170648409186261_dropout:False_batchnorm:False.out,29,"[('conv2d', 110, 102, 102, 10, 1100), ('Softplus', 110, 102, 102, 10, 0), ('conv2d', 135, 102, 102, 10, 133785), ('Softplus', 135, 102, 102, 10, 0), ('conv2d', 167, 102, 102, 10, 203072), ('Softplus', 167, 102, 102, 10, 0), ('conv2d', 205, 102, 102, 10, 308320), ('Softplus', 205, 102, 102, 10, 0), ('conv2d', 253, 102, 102, 10, 467038), ('Softplus', 253, 102, 102, 10, 0), ('conv2d', 312, 102, 102, 10, 710736), ('Softplus', 312, 102, 102, 10, 0), ('conv2d', 385, 102, 102, 10, 1081465), ('Softplus', 385, 102, 102, 10, 0), ('conv2d', 474, 102, 102, 10, 1642884), ('Softplus', 474, 102, 102, 10, 0), ('conv2d', 584, 102, 102, 10, 2491928), ('Softplus', 584, 102, 102, 10, 0), ('conv2d', 720, 102, 102, 10, 3785040), ('Softplus', 720, 102, 102, 10, 0), ('conv2d', 888, 102, 102, 10, 5755128), ('Softplus', 888, 102, 102, 10, 0), ('conv2d', 1094, 102, 102, 10, 8744342), ('Softplus', 1094, 102, 102, 10, 0), ('conv2d', 1348, 102, 102, 10, 13273756), ('Softplus', 1348, 102, 102, 10, 0), ('conv2d', 1661, 102, 102, 10, 20152913), ('Softplus', 1661, 102, 102, 10, 0), ('conv2d', 1685, 102, 102, 10, 25190750), ('Softplus', 1685, 102, 102, 10, 0), ('conv2d', 1386, 102, 102, 10, 21020076), ('Softplus', 1386, 102, 102, 10, 0), ('conv2d', 1141, 102, 102, 10, 14233975), ('Softplus', 1141, 102, 102, 10, 0), ('conv2d', 939, 102, 102, 10, 9643530), ('Softplus', 939, 102, 102, 10, 0), ('conv2d', 772, 102, 102, 10, 6524944), ('Softplus', 772, 102, 102, 10, 0), ('conv2d', 635, 102, 102, 10, 4412615), ('Softplus', 635, 102, 102, 10, 0), ('conv2d', 523, 102, 102, 10, 2989468), ('Softplus', 523, 102, 102, 10, 0), ('conv2d', 430, 102, 102, 10, 2024440), ('Softplus', 430, 102, 102, 10, 0), ('conv2d', 354, 102, 102, 10, 1370334), ('Softplus', 354, 102, 102, 10, 0), ('conv2d', 291, 102, 102, 10, 927417), ('Softplus', 291, 102, 102, 10, 0), ('conv2d', 239, 102, 102, 10, 626180), ('Softplus', 239, 102, 102, 10, 0), ('conv2d', 197, 102, 102, 10, 423944), ('Softplus', 197, 102, 102, 10, 0), ('conv2d', 162, 102, 102, 10, 287388), ('Softplus', 162, 102, 102, 10, 0), ('conv2d', 133, 102, 102, 10, 194047), ('Softplus', 133, 102, 102, 10, 0), ('conv2d', 110, 102, 102, 10, 131780), ('Softplus', 110, 102, 102, 10, 0), ('adaptive_avg_pool2d', 0, 0, 110, 10, 0), ('linear', 0, 0, 981, 10, 108891), ('softmax', 0, 0, 981, 10, 0)]",Softplus,360667136,148861286,10,23237,-1,-1,-1,-1,-1,29,0,0,1,1,SUCCESSFUL,0.4,41275.0,567.86,41843.26
input_channels:1_num_classes:169_depth:2_arch:uniform_base_filters:32_batch:52_input_size:134_act:mish_dropout:0.4252372788964438_dropout:False_batchnorm:True.out,2,"[('conv2d', 32, 134, 134, 52, 320), ('batchnorm2d', 32, 134, 134, 52, 64), ('Mish', 32, 134, 134, 52, 0), ('conv2d', 32, 134, 134, 52, 9248), ('batchnorm2d', 32, 134, 134, 52, 64), ('Mish', 32, 134, 134, 52, 0), ('adaptive_avg_pool2d', 0, 0, 32, 52, 0), ('linear', 0, 0, 169, 52, 5577), ('softmax', 0, 0, 169, 52, 0)]",Mish,3447922,15273,52,2789,-1,-1,-1,-1,-1,2,2,0,1,1,SUCCESSFUL,3.6400000000000006,1823.64,0.06,1827.34
input_channels:3_num_classes:685_depth:27_arch:residual_base_filters:18_batch:44_input_size:122_act:tanh_dropout:0.27334897812173853_dropout:False_batchnorm:True.out,24,"[('conv2d', 18, 122, 122, 44, 72), ('batchnorm2d', 18, 122, 122, 44, 36), ('conv2d', 18, 122, 122, 44, 504), ('batchnorm2d', 18, 122, 122, 44, 36), ('Tanh', 18, 122, 122, 44, 0), ('conv2d', 18, 122, 122, 44, 2934), ('batchnorm2d', 18, 122, 122, 44, 36), ('Tanh', 18, 122, 122, 44, 0), ('conv2d', 21, 61, 61, 44, 399), ('batchnorm2d', 21, 61, 61, 44, 42), ('conv2d', 21, 61, 61, 44, 3423), ('batchnorm2d', 21, 61, 61, 44, 42), ('Tanh', 21, 61, 61, 44, 0), ('conv2d', 21, 61, 61, 44, 3990), ('batchnorm2d', 21, 61, 61, 44, 42), ('Tanh', 21, 61, 61, 44, 0), ('conv2d', 25, 61, 61, 44, 550), ('batchnorm2d', 25, 61, 61, 44, 50), ('conv2d', 25, 61, 61, 44, 4750), ('batchnorm2d', 25, 61, 61, 44, 50), ('Tanh', 25, 61, 61, 44, 0), ('conv2d', 25, 61, 61, 44, 5650), ('batchnorm2d', 25, 61, 61, 44, 50), ('Tanh', 25, 61, 61, 44, 0), ('conv2d', 30, 31, 31, 44, 780), ('batchnorm2d', 30, 31, 31, 44, 60), ('conv2d', 30, 31, 31, 44, 6780), ('batchnorm2d', 30, 31, 31, 44, 60), ('Tanh', 30, 31, 31, 44, 0), ('conv2d', 30, 31, 31, 44, 8130), ('batchnorm2d', 30, 31, 31, 44, 60), ('Tanh', 30, 31, 31, 44, 0), ('conv2d', 36, 31, 31, 44, 1116), ('batchnorm2d', 36, 31, 31, 44, 72), ('conv2d', 36, 31, 31, 44, 9756), ('batchnorm2d', 36, 31, 31, 44, 72), ('Tanh', 36, 31, 31, 44, 0), ('conv2d', 36, 31, 31, 44, 11700), ('batchnorm2d', 36, 31, 31, 44, 72), ('Tanh', 36, 31, 31, 44, 0), ('conv2d', 43, 16, 16, 44, 1591), ('batchnorm2d', 43, 16, 16, 44, 86), ('conv2d', 43, 16, 16, 44, 13975), ('batchnorm2d', 43, 16, 16, 44, 86), ('Tanh', 43, 16, 16, 44, 0), ('conv2d', 43, 16, 16, 44, 16684), ('batchnorm2d', 43, 16, 16, 44, 86), ('Tanh', 43, 16, 16, 44, 0), ('conv2d', 51, 16, 16, 44, 2244), ('batchnorm2d', 51, 16, 16, 44, 102), ('conv2d', 51, 16, 16, 44, 19788), ('batchnorm2d', 51, 16, 16, 44, 102), ('Tanh', 51, 16, 16, 44, 0), ('conv2d', 51, 16, 16, 44, 23460), ('batchnorm2d', 51, 16, 16, 44, 102), ('Tanh', 51, 16, 16, 44, 0), ('conv2d', 61, 8, 8, 44, 3172), ('batchnorm2d', 61, 8, 8, 44, 122), ('conv2d', 61, 8, 8, 44, 28060), ('batchnorm2d', 61, 8, 8, 44, 122), ('Tanh', 61, 8, 8, 44, 0), ('conv2d', 61, 8, 8, 44, 33550), ('batchnorm2d', 61, 8, 8, 44, 122), ('Tanh', 61, 8, 8, 44, 0), ('adaptive_avg_pool2d', 0, 0, 61, 44, 0), ('linear', 0, 0, 685, 44, 42470), ('softmax', 0, 0, 685, 44, 0)]",Tanh,4245207,247238,44,2629,-1,-1,-1,-1,-1,24,24,0,1,1,SUCCESSFUL,7.48,1959.3200000000002,0.94,1967.7400000000002
